amount,hour_of_day,sender_txn_count,receiver_txn_count,is_fraud
948.471159000000,11,84,68,0
1071.4877730000001,18,21,5,0
1134.4648900000000,19,148,112,0
1658.3801619999999,7,80,32,0
4348.527077000000,17,76,87,0
3655.076281000000,18,174,99,0
497.7394330000000,10,44,90,0
3120.500160000000,7,86,82,0
1403.1573870000000,5,160,111,0
24262.56447500000,11,29,13,0
4015.4164540000002,19,199,120,0
3469.882025000000,6,197,83,0
5274.720399000000,10,99,147,0
3395.2367359999998,1,126,45,0
18058.52280400000,12,186,14,0
2668.0053690000000,20,24,16,0
19943.033833000001,11,38,53,0
10039.534593000000,16,34,3,0
1988.617465000000,10,169,95,0
5029.004510000000,8,118,92,0
83116.64344299999,1,1,3,1
210735.34223499999,0,5,0,1
3941.491576000000,11,5,109,0
1890.8258530000001,14,88,38,0
1452.736245000000,20,26,100,0
6803.8309220000001,14,135,9,0
2594.153361000000,20,36,65,0
11882.074184999999,10,74,60,0
1908.4160469999999,9,109,135,0
604.2117770000000,14,104,116,0
257355.7590780000,6,1,4,1
12283.14580200000,8,176,18,0
1360.895585000000,4,17,21,0
8724.199880000000,9,36,92,0
7313.427432000000,15,135,7,0
1598.7212310000000,13,132,125,0
3047.288886000000,19,9,59,0
15572.21822800000,8,168,91,0
3059.4908359999999,17,154,13,0
8217.160832000000,11,189,5,0
3627.048923000000,7,173,69,0
414.9820360000000,8,37,130,0
8835.697888999999,23,33,118,0
14167.540037999999,14,69,126,0
6941.12019900000,20,108,146,0
1632.953145000000,8,182,99,0
5660.394691000000,9,19,74,0
11286.142488000000,15,70,103,0
2707.4124630000001,15,60,146,0
13018.001072999999,12,160,28,0
18982.26309700000,14,62,75,0
1861.9143130000000,16,185,105,0
17993.534981000001,5,146,42,0
245975.2964560000,4,4,2,1
1010.3665350000000,18,125,83,0
6671.787703000000,11,119,46,0
7272.934629000000,7,112,45,0
37832.7248960000,9,37,52,0
2400.9210029999999,15,167,89,0
5366.135812000000,17,36,143,0
13941.813521000000,17,176,26,0
13432.394302000001,13,169,71,0
1360.5105890000000,10,32,24,0
3598.7239190000000,11,171,67,0
229.0622780000000,17,126,96,0
1665.9852880000001,14,174,75,0
21778.30305900000,6,63,31,0
5455.4856589999999,9,193,11,0
11322.854696000000,13,169,14,0
5959.183638000000,14,128,87,0
6323.8048269999999,18,139,38,0
23991.4633260000,10,33,4,0
4114.089609000000,11,123,24,0
6288.609353000000,18,53,27,0
32483.28927300000,10,53,109,0
10990.918335000000,9,144,14,0
2165.888392000000,12,134,71,0
12622.304785000000,16,7,112,0
2059.2493220000001,14,31,102,0
2545.075469000000,12,149,81,0
9746.871494999999,12,82,133,0
1071.4195350000000,11,41,82,0
4496.848765000000,17,45,77,0
40244.46782700000,8,166,4,0
18505.882724999999,8,34,72,0
9626.904981000000,16,181,19,0
5380.254488000000,21,40,88,0
246592.82096800001,5,0,3,1
2129.5591119999999,18,166,121,0
1840.45892100000,10,100,55,0
5960.453214000000,20,139,92,0
8047.939686000000,8,133,129,0
11535.124478000000,11,191,119,0
12408.830067000001,12,131,8,0
5960.577928000000,9,69,44,0
35678.273756000,17,127,65,0
6380.138889000000,11,63,47,0
23158.042812000000,9,160,122,0
3097.1558329999998,10,31,15,0
5941.141385000000,19,67,86,0
1763.099149000000,6,160,122,0
8617.762889000000,16,175,83,0
3572.4465970000001,16,150,77,0
5595.304716000000,18,197,6,0
10734.741500000000,11,23,65,0
5417.851235000000,12,99,51,0
16969.773651000000,7,198,24,0
3419.592700000000,12,107,25,0
9548.472000000000,7,196,112,0
7123.354721000000,14,131,35,0
14188.571739999999,13,52,34,0
348711.7094570000,0,2,3,1
17921.065914999999,10,156,145,0
13003.449245000000,17,72,121,0
16412.29503400000,9,19,101,0
114343.76565400000,7,2,0,1
10034.23309700000,9,40,68,0
5459.705809000000,20,63,140,0
2797.2291610000002,19,176,30,0
2719.354837000000,10,112,84,0
9858.48944600000,5,94,114,0
13946.52303000000,15,197,31,0
21627.09697100000,18,45,21,0
2189.375415000000,19,156,8,0
5446.256053000000,6,71,62,0
39634.68820800000,5,0,0,1
11073.182634000001,10,24,149,0
1415.440923000000,15,34,120,0
841.8616360000000,12,10,105,0
34456.439476000000,9,134,135,0
76739.18519800001,21,2,3,1
3030.1289110000,9,111,116,0
1411.8876470000000,7,146,8,0
8231.50007600000,16,117,37,0
164674.95393500000,3,2,2,1
12138.560964000000,14,181,9,0
3631.144167000000,8,74,64,0
531.1456230000000,19,133,102,0
1660.2539509999999,14,149,80,0
798.4745740000000,7,62,83,0
37708.95024000000,10,7,2,1
8227.89999200000,13,9,20,0
991.8326660000000,7,25,51,0
743.0697670000000,10,175,21,0
26998.149495000001,14,130,141,0
2978.4545090000001,15,45,26,0
6985.266000000000,7,64,17,0
704.679298000000,14,176,87,0
833.5916680000000,9,27,141,0
2697.699788000000,10,96,71,0
1019.6605520000001,11,157,143,0
651.8170970000000,21,100,74,0
277.18946299999999,12,195,12,0
3277.2197000000001,7,188,82,0
13953.519124000000,10,132,47,0
14219.212840000000,13,61,96,0
1622.367785000000,8,71,40,0
8483.570033000000,10,194,15,0
19706.295994000000,16,177,87,0
275264.5920540000,10,183,97,0
4840.194779000000,16,166,116,0
8310.984635999999,10,90,145,0
8039.980053000000,10,158,33,0
225800.79569900001,20,2,2,1
7409.685718000000,2,51,100,0
2971.7977310000001,10,141,45,0
1307.1391930000000,10,70,69,0
1277.865303000000,8,103,44,0
10105.882251000001,9,20,133,0
8965.530973999999,17,97,97,0
500000.0,9,3,0,1
6916.6212349999996,12,13,40,0
11417.753876999999,9,30,51,0
1830.9061750000001,17,180,26,0
463.031434000000,12,74,111,0
1082.715007000000,11,38,89,0
2609.8842760000002,17,80,49,0
43487.41172200000,14,102,10,0
2326.39668100000,13,176,15,0
5211.366319000000,12,175,27,0
3165.9987580000002,7,68,94,0
672.7862680000000,19,164,56,0
131437.9169980000,10,4,0,1
58789.8899510000,10,3,3,1
14211.561455999999,12,139,53,0
646.1379390000000,10,85,121,0
1810.1650580000000,8,64,134,0
235.95827100000000,18,114,103,0
17529.75453800000,4,2,1,1
4148.02731100000,17,19,96,0
1269.735109000000,20,25,86,0
731.7027240000000,22,57,35,0
3528.073174000000,18,20,100,0
1039.2288380000000,14,134,117,0
39601.47413700000,13,148,133,0
1107.7905740000001,9,114,86,0
2625.422698000000,16,114,147,0
42524.52980900000,5,1,1,1
4196.791711000000,10,145,30,0
2019.2744829999999,7,86,111,0
3454.5246000000002,13,92,105,0
8646.44808700000,13,66,58,0
134889.8770290000,7,3,3,1
74522.25128300001,2,7,0,1
28775.967875999999,6,9,147,0
11487.154023999999,9,181,109,0
1045.6413780000000,8,32,54,0
28094.900457000000,8,146,68,0
41833.99108300000,9,106,74,0
2809.4453990000002,9,73,29,0
6637.6718360000004,8,126,46,0
8296.494902000000,19,62,97,0
3571.4380649999998,22,180,17,0
4660.472031000000,11,172,88,0
5202.415966000000,7,141,72,0
71452.04983000000,1,6,0,1
5959.450528000000,17,157,21,0
1702.905098000000,15,160,46,0
1319.4800080000000,10,172,12,0
4035.145958000000,6,126,56,0
34415.02417700000,14,150,117,0
155841.4254540000,3,3,2,1
3526.262736000000,14,135,49,0
8658.04250600000,11,107,58,0
3425.482633000000,4,179,118,0
8073.205937000000,7,67,48,0
3771.8653979999999,11,36,136,0
284883.9887070000,5,5,0,1
290.95127500000001,20,145,56,0
12188.526270000000,17,109,53,0
5627.209025000000,14,194,84,0
346857.9285070000,6,2,4,1
2751.935956000000,10,186,121,0
1319.429898000000,8,84,3,0
2386.3337480000000,9,64,47,0
8696.536765999999,19,180,141,0
2308.1698919999999,13,34,78,0
3033.7751539999999,13,162,32,0
11788.460096000001,12,149,74,0
3971.8599669999999,14,154,122,0
5504.232876000000,11,190,120,0
20907.074388000001,15,24,20,0
3865.089047000000,13,125,147,0
10898.553680999999,7,171,41,0
6258.360135000000,7,36,144,0
7275.1992550000004,11,150,34,0
14147.583263000000,8,139,66,0
112637.97580900000,17,26,21,0
51977.84111900000,23,0,4,1
111718.32442800001,11,7,0,1
7971.515136000000,10,159,102,0
576.5779030000000,14,144,98,0
10110.779017000001,20,112,114,0
1136.3215530000000,21,104,106,0
6106.5997550000002,17,53,146,0
9500.405626000000,14,189,92,0
16910.8346180000,12,185,21,0
3199.0413950000002,11,148,115,0
7741.758709000000,11,178,71,0
88338.93948700000,8,4,2,1
38282.03660900000,13,175,63,0
5565.220169000000,15,72,147,0
11193.276312000000,18,102,132,0
8279.138542000001,9,135,66,0
3219.6413980000002,10,143,148,0
9592.83133300000,16,156,128,0
6066.12014200000,7,5,40,0
4006.4283959999998,7,22,9,0
13137.787801000000,14,150,28,0
2246.225835000000,10,174,129,0
216030.11908999999,9,2,1,1
2311.686269000000,11,182,105,0
8277.88300900000,12,24,75,0
3364.8993719999999,8,159,134,0
5856.263305000000,14,162,98,0
1612.4086560000001,8,142,25,0
15908.232029999999,23,20,49,0
1079.560421000000,22,47,113,0
19553.113304999999,17,75,93,0
3056.981120000000,12,166,148,0
35701.35951200000,12,152,55,0
13625.12492400000,13,17,124,0
6691.514653000000,21,93,12,0
4548.615020000000,18,96,105,0
8537.466478000000,6,53,131,0
26145.637450999999,19,35,126,0
663.5768610000000,13,47,40,0
1027.8208770000001,9,13,132,0
3009.332638000000,15,11,66,0
6198.655177000000,14,67,140,0
2672.420452000000,12,29,63,0
5614.445546000000,12,193,72,0
8028.159317000000,20,169,110,0
201441.83663300000,0,6,0,1
325.2610350000000,9,126,41,0
10183.172342000000,10,165,122,0
2877.22014700000,9,7,78,0
14049.438534000001,9,79,132,0
35099.33346800000,18,122,7,0
1903.4639820000000,21,125,140,0
11744.124288999999,13,108,68,0
1689.497244000000,16,43,86,0
3655.5341840000001,13,20,14,0
915.9198709999999,13,161,79,0
1677.6587170000000,6,190,29,0
8400.342337000000,9,18,95,0
31307.126625000001,21,46,143,0
4778.0660029999999,7,89,45,0
4624.848452000000,17,105,63,0
7094.05489300000,12,155,24,0
14193.874202000001,19,16,47,0
72349.71467200000,15,6,4,1
163551.44324600001,21,5,4,1
4067.4853659999999,10,167,54,0
6320.73829000000,8,158,5,0
1010.9704840000001,9,108,75,0
2472.28163500000,17,160,123,0
911.7738409999999,8,61,88,0
1819.812891000000,10,7,5,0
1939.2267910000000,14,29,143,0
1807.1446030000000,16,22,50,0
20220.83735400000,7,90,114,0
3459.5240480000002,8,82,64,0
9496.329195000000,21,61,58,0
52180.431196999998,3,1,4,1
6845.144218000000,11,42,108,0
29516.437617000000,5,0,2,1
5342.451964000000,16,175,100,0
2280.0558150000002,10,127,103,0
115018.93005700001,19,4,0,1
1030.450514000000,7,72,61,0
21058.676469999999,21,5,0,1
3789.619186000000,17,170,93,0
2147.3394300000000,8,139,121,0
2992.5809119999999,4,18,82,0
2402.5989119999999,10,74,61,0
2901.795585000000,15,118,19,0
7706.667104000000,12,182,18,0
5444.753323000000,17,55,136,0
6727.529034000000,15,39,15,0
4336.270217000000,11,181,38,0
5438.231737000000,15,190,148,0
23786.111721000001,14,147,93,0
15164.642076000000,1,4,1,1
17583.30139200000,11,157,135,0
16746.586362999999,8,97,86,0
3796.3940170000001,15,6,51,0
15662.083022999999,12,121,68,0
3257.5888369999998,9,18,118,0
979.2478670000000,17,150,87,0
11927.149810000001,17,158,38,0
20995.829879000001,16,75,122,0
3458.865731000000,19,84,114,0
17191.22540800000,7,86,59,0
1803.6463850000000,19,179,59,0
32439.146758999999,17,0,3,1
40446.18606200000,8,5,4,1
4988.99066300000,15,22,131,0
675.3520470000000,15,80,82,0
3658.489345000000,16,153,132,0
2368.083512000000,8,159,35,0
1155.141512000000,10,55,34,0
52182.8288920000,15,140,123,0
7416.215450000000,7,128,53,0
11782.540476000000,11,73,125,0
3867.4904059999999,9,57,43,0
7501.869216000000,12,114,78,0
6035.3800209999999,9,51,79,0
12494.488759000000,12,133,10,0
13887.725864000000,18,184,120,0
10847.931660000000,8,128,50,0
25284.390456000001,13,5,3,1
41399.17672500000,6,51,25,0
1835.9138459999999,13,132,15,0
133256.36694800001,4,2,0,1
7772.308805000000,9,28,65,0
3261.6929839999998,18,108,130,0
9899.63496900000,7,131,145,0
19598.138271000000,9,113,86,0
957.4606420000000,18,184,68,0
7249.257266000000,10,133,39,0
36407.891190000002,2,1,1,1
8994.458670000000,11,178,11,0
7453.786394000000,9,136,34,0
8625.573548000000,12,162,67,0
5223.977471000000,22,84,56,0
2825.9399720000001,14,178,37,0
5483.972947000000,17,114,132,0
20715.945936000000,10,145,110,0
6265.380224000000,9,67,101,0
3028.8682229999999,13,176,100,0
4941.5540670000000,19,163,89,0
1776.3798290000000,10,122,30,0
3186.442089000000,14,159,64,0
7339.3950550000,18,176,79,0
3855.945792000000,12,165,27,0
156925.94798200001,21,5,0,1
5153.318285000000,15,136,54,0
1591.8372159999999,19,172,43,0
31508.67987300000,8,193,115,0
4794.474491000000,8,43,33,0
5482.479888000000,20,176,105,0
17036.262702000000,17,189,96,0
4199.225759000000,14,148,83,0
7531.147791000000,18,137,70,0
92426.74417700000,1,1,3,1
3141.2904939999999,9,122,53,0
17781.017714000001,1,2,3,1
920.5044610000000,12,158,70,0
11747.577131000000,6,196,125,0
736.1175840000000,16,87,95,0
97746.23005600000,4,3,1,1
22382.54967700000,12,153,129,0
85507.1507020000,7,0,0,1
59825.8060730000,18,106,33,0
2972.1457559999999,16,89,45,0
1768.4178919999999,19,151,3,0
3583.8985720000001,14,181,52,0
3391.2204449999999,13,102,100,0
6109.042878000000,19,14,33,0
516.2345790000001,6,121,94,0
23844.12914400000,16,132,106,0
4836.682072000000,16,113,80,0
749.6817290000000,10,15,46,0
9858.835093000000,7,198,3,0
9303.892314999999,8,105,30,0
3968.5336590000002,12,54,64,0
2258.8141940000000,15,107,82,0
25186.2564930000,17,31,34,0
434.67815700000000,13,194,26,0
12772.332344000000,11,68,78,0
15110.84219200000,12,129,68,0
2244.94911400000,15,59,46,0
12742.805860000000,6,85,132,0
3163.9384080000000,15,85,119,0
9702.90222800000,9,133,11,0
1945.5428449999999,18,32,21,0
1275.458106000000,14,68,98,0
1030.2912480000000,8,57,106,0
1061.3434580000001,15,154,86,0
474.71901300000002,14,33,136,0
70441.38891600000,8,101,46,0
25096.715995999999,8,40,114,0
4593.563320000000,9,177,96,0
15435.636278000000,17,191,47,0
2557.717864000000,12,177,108,0
5077.599698000000,13,197,34,0
421.7790010000000,11,187,29,0
6609.535295000000,14,172,71,0
1862.7472190000001,8,171,6,0
1509.5354170000001,16,59,128,0
3896.1536470000001,7,133,60,0
91700.50794600,1,4,1,1
19464.65317300000,17,190,69,0
7806.337973000000,19,27,115,0
6389.371387000000,11,187,70,0
1231.6952920000001,18,7,84,0
3287.3421579999999,13,16,65,0
5999.123989000000,9,138,60,0
4571.482683000000,11,113,104,0
3982.122274000000,12,104,32,0
15794.880858000000,11,63,31,0
4676.034708000000,11,34,28,0
4901.586760000000,19,123,65,0
5267.330438000000,11,60,133,0
7073.2182279999997,9,131,9,0
22843.512177000001,21,63,119,0
6669.532270000000,10,149,20,0
617.5147280000000,13,111,10,0
3959.216977000000,13,75,124,0
1704.0881090000000,13,117,14,0
1558.4067729999999,7,187,96,0
164237.66083000001,4,0,2,1
4368.391159000000,11,157,131,0
5559.825735000000,8,174,21,0
2179.161516000000,7,15,123,0
6012.689413000000,12,166,50,0
5815.301016000000,10,109,100,0
9521.161713000000,18,18,21,0
4087.24715700000,14,6,122,0
14804.668150000000,9,39,55,0
8512.414030000000,11,172,141,0
7722.50114200000,10,43,13,0
6056.372123000000,20,80,121,0
7648.9199150000004,20,81,4,0
1563.5058979999999,14,194,94,0
4808.97339000000,6,183,109,0
2208.473578000000,9,26,109,0
5582.883715000000,13,141,50,0
4430.811454000000,13,55,77,0
1935.552419000000,11,173,107,0
3883.387887000000,15,147,4,0
21347.805830000001,21,94,97,0
1665.4223330000000,16,61,139,0
6542.2915910000002,12,62,51,0
3940.7227570000000,18,73,64,0
9703.145541000000,20,55,116,0
9731.87638100000,9,190,58,0
52533.28094100000,5,2,1,1
13399.209618000001,8,100,33,0
4275.218506000000,9,166,84,0
85943.59670800000,1,0,2,1
402.1891690000000,5,181,148,0
18452.0131650000,13,57,132,0
9737.503218000000,10,28,67,0
927.1812970000000,7,54,137,0
285233.7718990000,0,5,0,1
3724.6070190000000,17,119,37,0
923.808152000000,12,76,80,0
11703.5269900000,9,9,64,0
23330.76680500000,9,93,55,0
15990.731011000000,7,122,114,0
1291.0936409999999,15,172,77,0
1121.2512270000000,0,71,110,0
2968.0531460000002,19,157,34,0
12233.998336000001,10,116,43,0
5066.806947000000,12,155,55,0
5552.407597000000,12,165,123,0
26899.108430000000,17,21,129,0
11996.642892000000,9,153,81,0
620.1847880000000,8,184,32,0
6832.8573580000002,14,70,120,0
8241.090206999999,11,115,11,0
134527.59117699999,19,0,4,1
10283.48320500000,21,81,142,0
2745.07518300000,11,145,21,0
16224.946977000000,10,153,142,0
13703.825035000000,8,122,32,0
3059.90467000000,6,91,3,0
3820.2516810000002,13,60,58,0
7184.798978000000,15,195,8,0
9677.334629000001,21,175,142,0
56941.87176400000,4,1,4,1
103152.33930300000,15,1,0,1
29470.113791000000,9,12,133,0
20494.332413000000,10,28,44,0
15396.229335000000,19,93,100,0
10100.922903000001,18,96,92,0
1915.5436420000001,20,171,111,0
11581.573938000000,15,48,147,0
7789.971097000000,12,109,140,0
1305.7175890000001,13,29,24,0
2493.0094540000000,7,55,115,0
3996.9742900000001,7,194,59,0
5360.083104000000,17,30,69,0
6520.2151549999999,21,86,53,0
80476.87180600000,0,6,0,1
3938.4332439999998,14,142,68,0
3361.608246000000,10,124,141,0
11486.747437000000,9,174,130,0
2664.4107370000002,12,66,76,0
183.6499960000000,6,131,35,0
7597.503996000000,11,38,12,0
42939.12765000000,18,197,127,0
1157.377242000000,7,47,10,0
4197.949421000000,12,159,16,0
13395.132846000000,7,83,90,0
4975.281438000000,14,189,142,0
9947.040494000001,11,174,43,0
3554.5566229999999,8,99,107,0
13819.504403000001,6,26,40,0
3720.8146459999998,17,46,114,0
61351.19614800000,3,3,1,1
881.1042700000000,20,27,54,0
1543.9495860000000,11,17,99,0
35222.79228000000,6,154,38,0
8670.189605000000,18,45,105,0
8468.473056000001,8,83,102,0
11479.461742000000,10,59,60,0
1640.4080770000000,12,78,139,0
35666.48525400000,15,114,73,0
937.79575900000,11,78,144,0
6476.329635000000,15,62,61,0
5270.044334000000,16,155,98,0
20585.332902999999,14,179,96,0
1997.2127180000000,12,90,35,0
7273.588887000000,10,77,74,0
8914.139090999999,15,155,131,0
6592.853534000000,6,122,105,0
1700.5432430000001,15,39,82,0
1387.4916470000001,18,67,145,0
4755.785952000000,13,96,79,0
594.5708220000000,12,123,53,0
189029.94741399999,2,0,0,1
67934.39033600000,7,93,37,0
2405.6977619999998,12,14,75,0
2679.5462840000000,12,61,46,0
3303.3170590000000,8,197,14,0
1479.4595050000000,14,187,72,0
595.8417820000000,9,26,129,0
8701.920155000000,13,148,7,0
1344.3683160000000,9,32,8,0
19697.014492999999,10,55,113,0
14576.906539000000,9,177,41,0
4338.087782000000,17,151,135,0
1473.1585470000000,12,115,144,0
11480.885850000001,11,103,81,0
47435.89761000000,18,121,109,0
39424.86234700000,16,25,145,0
20700.46989100000,15,180,112,0
370.77111100000002,21,189,22,0
5609.679438000000,6,99,143,0
3605.8633510000000,14,95,5,0
27464.82466600000,10,123,47,0
15381.920985999999,4,75,20,0
6424.904822000000,16,113,131,0
7566.060431000000,12,131,10,0
19272.581864000000,14,123,28,0
5431.737923000000,15,197,124,0
2852.892209000000,20,114,82,0
16044.767452000000,21,182,106,0
1874.6349869999999,17,179,8,0
5117.8719080000001,15,163,135,0
2509.6518919999999,10,175,54,0
3639.990842000000,1,113,81,0
1681.694555000000,12,117,9,0
92515.05960700000,14,194,71,0
3205.610769000000,6,69,71,0
1675.0979080000000,13,189,136,0
16676.532673999998,17,64,106,0
1407.786289000000,14,114,5,0
1978.4814540000000,19,53,69,0
355.33506699999998,17,186,50,0
3736.3003450000001,2,171,106,0
770.6408430000000,9,92,124,0
7567.027028000000,6,26,90,0
23488.738235000001,14,42,33,0
4654.143609000000,14,64,67,0
1878.5768630000000,14,76,104,0
3602.8580270000002,10,97,46,0
379.4664870000000,18,173,58,0
3691.584215000000,9,165,111,0
992.4131830000000,9,141,103,0
865.2731970000000,19,67,29,0
3270.82323700000,10,120,31,0
1899.025416000000,16,15,145,0
11776.019015000000,9,44,69,0
2167.190027000000,16,85,79,0
10843.077617999999,20,83,56,0
7907.807124000000,20,73,74,0
3482.3707620000000,10,44,111,0
1948.681690000000,13,169,116,0
3778.9838110000001,18,115,102,0
51348.52340200000,12,90,38,0
6065.378888000000,22,152,41,0
2897.5162350000001,6,39,13,0
9287.950251000000,17,122,108,0
5862.978327000000,16,196,35,0
12338.444393000000,7,151,136,0
549.7070330000000,14,150,36,0
10460.60731400000,14,175,88,0
97479.62131400000,1,7,4,1
5549.257766000000,17,124,100,0
8037.2638500000003,8,27,62,0
24449.447273999998,11,132,141,0
3539.1677070000001,7,7,31,0
6340.795680000000,18,15,115,0
3564.151790000000,10,34,11,0
1678.215737000000,18,64,115,0
2386.3887510000000,17,133,46,0
36851.35792500000,8,11,48,0
1954.8986219999999,18,97,22,0
188206.86893200001,11,2,4,1
3424.409293000000,22,43,43,0
13653.400319000000,14,50,42,0
4003.5489560000001,11,64,41,0
3213.613060000000,6,68,81,0
1859.9173870000000,18,90,135,0
5829.615189000000,19,152,27,0
3690.0092800000002,22,117,14,0
8733.687497000001,11,187,82,0
9137.940575000001,11,101,93,0
2553.4828419999999,14,108,55,0
2168.0191209999998,15,7,30,0
15166.007507000000,8,60,138,0
500000.0,1,3,4,1
3934.955332000000,18,119,15,0
3014.0738200000001,18,69,41,0
1714.4698249999999,9,184,120,0
1045.2871590000000,20,160,52,0
3956.5481270000000,14,9,108,0
25717.67258600000,16,131,79,0
93685.13132000000,4,5,0,1
4925.365911000000,14,160,65,0
1255.5218290000000,17,161,59,0
1911.080533000000,10,159,124,0
142797.23128400001,10,113,95,0
1370.0524390000000,11,39,112,0
3119.3901919999998,14,21,122,0
1548.7584440000001,10,146,102,0
1454.8047970000000,22,55,10,0
2749.7901149999998,8,189,4,0
214201.99667299999,9,2,0,1
20509.804380000001,21,119,40,0
8600.069054000000,20,194,47,0
18023.86790900000,10,154,41,0
3140.5027730000002,11,170,56,0
4622.702199000000,17,141,132,0
1585.1652710000001,9,86,58,0
1118.3022910000000,11,40,59,0
2487.878997000000,10,145,53,0
3271.970243000000,16,197,124,0
6259.374425000000,7,165,82,0
11767.806569000000,9,92,98,0
8160.197841000000,12,137,145,0
17743.471156000000,9,7,4,1
21522.269871000000,13,141,98,0
27529.894251000002,11,183,103,0
5815.224600000000,10,98,124,0
15667.8730620000,16,34,37,0
14809.627041000000,17,199,85,0
4294.300906000000,20,143,90,0
7967.9966430000004,12,171,140,0
1297.8557499999999,13,156,142,0
1521.0604860000001,9,83,58,0
3163.5908169999998,16,169,148,0
2431.972512000000,23,66,56,0
5034.272513000000,10,78,75,0
704.4468700000000,10,102,15,0
16442.980202999999,16,186,136,0
2700.562309000000,11,123,32,0
21791.647789999999,10,29,47,0
2249.4188210000002,13,34,21,0
7827.075284000000,6,103,82,0
2070.7491070000001,10,151,63,0
135697.77600700001,2,7,1,1
18128.716580000000,15,6,142,0
5993.82104900000,21,82,12,0
7916.619816000000,13,163,147,0
4061.8798689999999,11,169,117,0
33820.23906700000,17,99,123,0
35412.926164999997,13,5,0,1
4934.696205000000,12,112,109,0
12755.403018000001,9,107,53,0
2922.380479000000,18,111,136,0
133199.4752510000,15,1,3,1
3334.545464000000,9,57,47,0
31170.87871600000,8,164,81,0
7364.71866700000,7,50,51,0
11964.504905000000,16,167,119,0
7802.934678000000,7,43,110,0
16341.942582000000,19,40,126,0
4447.881560000000,9,197,9,0
33739.588331999999,12,137,99,0
17881.993618000000,19,65,87,0
2184.9266809999999,9,104,145,0
66228.6418270000,7,7,0,1
2619.299610000000,18,168,28,0
13261.493625999999,15,49,12,0
22183.861813000000,18,13,144,0
10870.630101999999,16,60,25,0
14070.856035000001,15,46,99,0
4702.689706000000,11,69,19,0
9147.087710000000,20,167,47,0
57518.86587200000,0,5,4,1
14421.190307000001,15,130,109,0
5121.72841700000,14,37,64,0
3473.977560000000,17,123,124,0
3733.8506619999998,10,76,131,0
36151.43679800000,10,19,100,0
5145.539974000000,18,32,97,0
315825.53645399999,0,5,3,1
4312.968314000000,16,61,48,0
3715.731449000000,8,122,18,0
175715.01087699999,2,1,1,1
5321.412940000000,14,124,72,0
1550.3975600000001,15,85,103,0
6706.6735420000005,14,29,69,0
2500.2882140000002,10,19,130,0
6204.419171000000,14,119,133,0
626.8831140000000,12,13,145,0
8145.0636780000004,16,82,84,0
2025.4388690000001,18,168,72,0
6284.782200000000,11,133,84,0
180104.20499000000,1,6,3,1
12855.06233300000,10,30,28,0
39928.02205600000,13,143,70,0
2067.3456070000002,17,17,26,0
806.3695650000000,9,11,29,0
166096.93578299999,11,75,111,0
11319.061932000001,9,69,67,0
10084.44619100000,6,65,68,0
5054.641745000000,21,80,117,0
2143.179792000000,7,23,39,0
17204.05933200000,9,47,77,0
3309.8914540000001,7,160,122,0
3486.992632000000,12,121,84,0
1522.0328930000001,5,45,63,0
26658.2743180000,0,181,96,0
15599.846568999999,8,4,4,1
6121.824879000000,17,118,131,0
10245.62375200000,13,117,38,0
3421.0199610000000,9,93,26,0
5335.009152000000,13,186,43,0
3029.529900000000,13,121,142,0
25587.307403999999,12,196,31,0
16921.248298999999,13,68,81,0
1425.0497670000000,19,61,46,0
8816.512381000000,22,163,126,0
3994.3570840000002,21,176,92,0
881.4571960000000,9,196,62,0
4177.916479000000,19,24,104,0
52532.04549300000,3,1,4,1
5214.351453000000,6,174,20,0
3005.562344000000,19,36,13,0
5680.134876000000,15,13,35,0
878.835100000000,17,120,31,0
25164.96543600000,13,77,80,0
3151.7706549999998,17,80,24,0
73528.58669800000,5,5,1,1
9356.361940000001,10,99,83,0
9528.941878000000,13,100,63,0
9174.76175600000,13,195,124,0
3018.810927000000,19,146,68,0
713.054093000000,6,158,102,0
2431.007641000000,13,166,62,0
131912.48438300000,13,4,4,1
10662.104937000000,17,78,142,0
20237.839260000001,7,23,77,0
2003.5139140000001,11,105,73,0
580.6946650000000,10,153,3,0
2847.64136400000,9,154,74,0
6958.074257000000,9,81,112,0
3872.2176629999999,14,147,50,0
14009.716152999999,11,190,66,0
13158.15598500000,16,185,101,0
4208.922805000000,17,167,66,0
55117.48512800000,23,1,3,1
1965.2622070000000,5,99,26,0
288973.30534100003,5,2,2,1
855.4904630000000,16,66,5,0
1752.2366420000001,15,196,104,0
131538.90708700000,23,2,2,1
2656.939012000000,16,144,127,0
913.1258140000000,16,22,134,0
1489.8314680000001,22,99,39,0
1562.2143500000000,9,66,127,0
2794.198980000000,15,166,145,0
134957.75021599999,6,2,4,1
11787.510464000001,20,120,48,0
76112.63301200001,5,7,3,1
7551.630157000000,15,31,85,0
11227.527158000001,15,164,127,0
1234.1981559999999,17,94,138,0
51535.024613000001,19,164,111,0
439397.3591420000,1,1,2,1
1888.091639000000,11,15,144,0
144070.67715400000,2,2,2,1
12372.291965000000,19,78,104,0
4465.698928000000,18,177,104,0
29879.724088999999,14,161,45,0
25287.613904000002,14,42,8,0
2910.081355000000,11,163,94,0
7759.121255000000,9,194,80,0
4617.107707000000,7,170,126,0
639.0765430000000,11,146,29,0
6058.642871000000,10,53,34,0
20259.558389000002,10,76,110,0
1738.1735940000001,10,95,64,0
2599.1960700000000,7,132,90,0
10700.516959000000,10,92,50,0
